quarter cycle,t,V_drive,i,i_m,v_C
2,3.490000000000001E-05,-36,-6.0559182657955,7.878912263184639,124.51272327547572
2,3.500000000000001E-05,-36,-6.839536046104116,7.912261933795671,124.37610728989749
2,3.510000000000001E-05,-36,-7.621026675225086,7.945478791168538,124.23148181950631
2,3.5200000000000015E-05,-36,-8.400380310333544,7.9785608476825125,124.07886902081619
2,3.530000000000002E-05,-36,-9.177587174700374,8.011506123305766,123.91829116632583
2,3.540000000000002E-05,-36,-9.952637557747233,8.044312645619422,123.74977064379635
2,3.550000000000002E-05,-36,-10.725521815100066,8.076978449841388,123.57332995552805
2,3.5600000000000025E-05,-36,-11.496230368641143,8.109501578849974,123.38899171763647
2,3.570000000000003E-05,-36,-12.264753706559583,8.141880083207315,123.19677865932773
2,3.580000000000003E-05,-36,-13.031082383400404,8.17411202118256,122.99671362217316
2,3.590000000000003E-05,-36,-13.795207020112079,8.206195458774864,122.78881955938313
2,3.6000000000000035E-05,-36,-14.5571183040926,8.238128469736163,122.57311953508031
2,3.610000000000004E-05,-36,-15.316806989234077,8.269909135593734,122.34963672357219
2,3.620000000000004E-05,-36,-16.074263895965828,8.30153554567255,122.11839440862289
2,3.630000000000004E-05,-36,-16.829479911296023,8.333005797117416,121.87941598272448
2,3.6400000000000045E-05,-36,-17.58244598885182,8.364317994914897,121.63272494636749
2,3.650000000000005E-05,-36,-18.333153148918054,8.395470251915036,121.37834490731095
2,3.660000000000005E-05,-36,-19.081592478474445,8.42646068885285,121.1162995798518
2,3.670000000000005E-05,-36,-19.82775513123132,8.457287434369631,120.8466127840937
2,3.6800000000000054E-05,-36,-20.571632327663913,8.487948625034013,120.56930844521526
2,3.690000000000006E-05,-36,-21.313215355045145,8.518442405362853,120.28441059273783
2,3.700000000000006E-05,-36,-22.05249556747699,8.548766927841877,119.99194335979266
2,3.710000000000006E-05,-36,-22.789464385920358,8.578920352946124,119.69193098238757
2,3.7200000000000064E-05,-36,-23.524113298223536,8.608900849160186,119.38439779867319
2,3.7300000000000066E-05,-36,-24.256433859149162,8.63870659299822,119.06936824820865
2,3.740000000000007E-05,-36,-24.986417690399758,8.668335769023763,118.74686687122681
2,3.750000000000007E-05,-36,-25.71405648064182,8.697786569869324,118.41691830789914
2,3.7600000000000074E-05,-36,-26.439341985528447,8.727057196255773,118.07954729760002
2,3.7700000000000076E-05,-36,-27.162266027720552,8.756145857011514,117.73477867817076
2,3.780000000000008E-05,-36,-27.882820496906604,8.78505076909145,117.38263738518319
2,3.790000000000008E-05,-36,-28.600997349820958,8.813770157595734,117.02314845120281
2,3.8000000000000083E-05,-36,-29.316788610260748,8.842302255788308,116.65633700505167
2,3.8100000000000086E-05,-36,-30.030186369101333,8.870645305115236,116.28222827107079
2,3.820000000000009E-05,-36,-30.741182784310336,8.898797555222819,115.90084756838239
2,3.830000000000009E-05,-36,-31.44977008096025,8.926757263975505,115.51222031015168
2,3.840000000000009E-05,-36,-32.15594055123961,8.954522697473585,115.11637200284838
2,3.8500000000000096E-05,-36,-32.85968655446277,8.982092130070681,114.71332824550805
2,3.86000000000001E-05,-36,-33.561000517078234,9.009463844391018,114.30311472899302
2,3.87000000000001E-05,-36,-34.25987493267562,9.03663613134649,113.88575723525312
2,3.88000000000001E-05,-36,-34.956302361991156,9.063607290153522,113.46128163658624
2,3.8900000000000105E-05,-36,-35.65027543291181,9.090375628349705,113.02971389489855
2,3.900000000000011E-05,-36,-36.34178684047801,9.116939461810233,112.59108006096461
2,3.910000000000011E-05,-36,-37.030829346884936,9.143297114764133,112.14540627368729
2,3.920000000000011E-05,-36,-37.71739578148247,9.169446919810275,111.69271875935739
2,3.9300000000000115E-05,-36,-38.401479040773694,9.195387217933174,111.23304383091335
2,3.940000000000012E-05,-36,-39.08307208841201,9.221116358518595,110.76640788720053
2,3.950000000000012E-05,-36,-39.76216795519691,9.246632699368929,110.29283741223063
2,3.960000000000012E-05,-36,-40.43875973906832,9.271934606718377,109.81235897444077
2,3.9700000000000125E-05,-36,-41.112840605099564,9.297020455247912,109.32499922595267
2,3.980000000000013E-05,-36,-41.78440378548898,9.321888628100044,108.8307849018316
2,3.990000000000013E-05,-36,-42.453442579550135,9.346537516893365,108.32974281934544
2,4.000000000000013E-05,-36,-43.11995035370066,9.370965521736892,107.82189987722344
2,4.0100000000000134E-05,-36,-43.78392054144974,9.3951710512442,107.30728305491523
2,4.020000000000014E-05,-36,-44.44534664338424,9.419152522547346,106.7859194118496
2,4.030000000000014E-05,-36,-45.10422222715345,9.44290836131059,106.25783608669342
2,4.040000000000014E-05,-36,-45.760540927452475,9.466437001743893,105.72306029661044
2,4.0500000000000144E-05,-36,-46.41429644600427,9.489736886616228,105.18161933652028
2,4.0600000000000147E-05,-36,-47.065482551540356,9.512806467268671,104.63354057835734
2,4.070000000000015E-05,-36,-47.71409307978011,9.535644203627283,104.0788514703298
2,4.080000000000015E-05,-36,-48.36012193340882,9.558248564215795,103.51757953617874
2,4.0900000000000154E-05,-36,-49.00356308205428,9.580618026168073,102.94975237443732
2,4.1000000000000156E-05,-36,-49.64441056226213,9.60275107524039,102.37539765769004
2,4.110000000000016E-05,-36,-50.28265847746986,9.624646205823476,101.79454313183217
2,4.120000000000016E-05,-36,-50.91830099797941,9.646301920954379,101.2072166153293
2,4.1300000000000164E-05,-36,-51.55133236092852,9.667716732328106,100.613445998477
2,4.1400000000000166E-05,-36,-52.181746870260746,9.688889160309067,100.01325924266077
2,4.150000000000017E-05,-36,-52.80953889669409,9.709817733942305,99.40668437961597
2,4.160000000000017E-05,-36,-53.434702877688416,9.73050099096453,98.79374951068816
2,4.170000000000017E-05,-36,-54.05723331741144,9.750937477814933,98.17448280609352
2,4.1800000000000176E-05,-36,-54.677124786703516,9.77112574964582,97.54891250417954
2,4.190000000000018E-05,-36,-55.29437192304105,9.791064370333016,96.91706691068592
2,4.200000000000018E-05,-36,-55.90896943049863,9.810751912486076,96.27897439800579
2,4.210000000000018E-05,-36,-56.520912079709866,9.83018695745829,95.63466340444711
2,4.2200000000000185E-05,-36,-57.130194707826924,9.849368095356489,94.98416243349448
2,4.230000000000019E-05,-36,-57.73681221847876,9.868293925050638,94.3275000530711
2,4.240000000000019E-05,-36,-58.340759581728115,9.886963054183234,93.6647048948012
2,4.250000000000019E-05,-36,-58.94203183402715,9.90537409917849,92.99580565327267
2,4.2600000000000195E-05,-36,-59.540624078171874,9.923525685251331,92.32083108530007
2,4.27000000000002E-05,-36,-60.136531483255254,9.941416446416175,91.63981000918808
2,4.28000000000002E-05,-36,-60.72974928461907,9.95904502549552,90.95277130399522
2,4.29000000000002E-05,-36,-61.32027278380448,9.976410074128319,90.25974390879801
2,4.3000000000000205E-05,-36,-61.90809734850136,9.993510252778162,89.56075682195554
2,4.310000000000021E-05,-36,-62.493218412496354,10.010344230741252,88.85583910037437
2,4.320000000000021E-05,-36,-63.07563147561967,10.026910686154185,88.145019858774
2,4.330000000000021E-05,-36,-63.65533210369064,10.04320830600152,87.4283282689527
2,4.3400000000000215E-05,-36,-64.232315928462,10.059235786123152,86.70579355905376
2,4.350000000000022E-05,-36,-64.80657864756296,10.074991831221496,85.97744501283233
2,4.360000000000022E-05,-36,-65.37811602444101,10.09047515486845,85.24331196892268
2,4.370000000000022E-05,-36,-65.94692388830254,10.105684479512172,84.50342382010592
2,4.3800000000000224E-05,-36,-66.5129981340521,10.120618536483658,83.75781001257833
2,4.390000000000023E-05,-36,-67.0763347222306,10.135276066003112,83.00650004522014
2,4.400000000000023E-05,-36,-67.63692967895217,10.149655817186124,82.24952346886491
2,4.410000000000023E-05,-36,-68.19477909583983,10.163756548049653,81.48690988556943
2,4.4200000000000234E-05,-36,-68.74987912995996,10.177577025517795,80.71868894788425
2,4.4300000000000237E-05,-36,-69.30222600375551,10.191116025427378,79.94489035812467
2,4.440000000000024E-05,-36,-69.85181600497806,10.204372332533337,79.16554386764248
2,4.450000000000024E-05,-36,-70.39864548661869,10.217344740513903,78.38067927609825
2,4.4600000000000244E-05,-36,-70.94271086683752,10.230032051975593,77.59032643073421
2,4.4700000000000246E-05,-36,-71.48400862889221,10.242433078458003,76.7945152256478
2,4.480000000000025E-05,-36,-72.02253532106523,10.254546640438408,75.99327560106593
2,4.490000000000025E-05,-36,-72.55828755658983,10.266371567336156,75.18663754261982
2,4.5000000000000254E-05,-36,-73.09126201357499,10.277906697516881,74.37463108062055
2,4.5100000000000256E-05,-36,-73.62145543492906,10.289150878296509,73.55728628933534
2,4.520000000000026E-05,-36,-74.14886462828233,10.300102965945072,72.7346332862645
2,4.530000000000026E-05,-36,-74.67348646590831,10.310761825690337,71.90670223141913
2,4.540000000000026E-05,-36,-75.19531788464403,10.32112633172122,71.07352332659954
2,4.5500000000000266E-05,-36,-75.71435588580891,10.331195367191034,70.23512681467439
2,4.560000000000027E-05,-36,-76.23059753512275,10.340967824220515,69.39154297886066
2,4.570000000000027E-05,-36,-76.74403996262237,10.350442603900676,68.54280214200435
2,4.580000000000027E-05,-36,-77.25468036257716,10.35961861629546,67.68893466586196
2,4.5900000000000275E-05,-36,-77.76251599340358,10.3684947804442,66.82997095038282
2,4.600000000000028E-05,-36,-78.26754417757834,10.37707002436389,65.96594143299215
2,4.610000000000028E-05,-36,-78.76976230155059,10.385343285051261,65.09687658787507
2,4.620000000000028E-05,-36,-79.26916781565288,10.393313508484674,64.22280692526132
2,4.6300000000000285E-05,-36,-79.76575823401113,10.400979649625807,63.34376299071096
2,4.640000000000029E-05,-36,-80.25953113445328,10.40834067242117,62.45977536440079
2,4.650000000000029E-05,-36,-80.75048415841701,10.415395549803415,61.570874660411825
2,4.660000000000029E-05,-36,-81.23861501085622,10.422143263692465,60.677091526017506
2,4.6700000000000295E-05,-36,-81.72392146014644,10.42858280499645,59.77845664097291
2,4.68000000000003E-05,-36,-82.20640133798919,10.434713173612458,58.87500071680485
